-----TRAINING
---SEARCH FOR BEST SPA(s)
nb_iterations , gamma, include_prev_context, handle_N_setting, ratio, ensemble type, num_threads, time taken, accuracy
1, 0.1, False, remove, 0.0, depth, 48, 4.426, 76.25
1, 0.1, False, remove, 0.0, entropy, 48, 7.255, 76.21
1, 0.5, False, remove, 0.0, depth, 48, 10.063, 76.75
1, 0.5, False, remove, 0.0, entropy, 48, 12.878, 77.08
1, 0.33, False, remove, 0.0, depth, 48, 15.664, 76.72
1, 0.33, False, remove, 0.0, entropy, 48, 18.500, 77.26
1, 0.75, False, remove, 0.0, depth, 48, 21.300, 76.90
1, 0.75, False, remove, 0.0, entropy, 48, 24.127, 77.29
1, 1.0, False, remove, 0.0, depth, 48, 26.913, 77.33
1, 1.0, False, remove, 0.0, entropy, 48, 29.743, 77.22
1, 3.0, False, remove, 0.0, depth, 48, 32.565, 75.71
1, 3.0, False, remove, 0.0, entropy, 48, 35.386, 75.96
1, 5.0, False, remove, 0.0, depth, 48, 38.162, 74.67
1, 5.0, False, remove, 0.0, entropy, 48, 40.997, 74.38
3, 0.1, False, remove, 0.0, depth, 48, 6.671, 83.48
3, 0.1, False, remove, 0.0, entropy, 48, 9.611, 83.48
3, 0.5, False, remove, 0.0, depth, 48, 12.526, 83.45
3, 0.5, False, remove, 0.0, entropy, 48, 15.479, 83.88
3, 0.33, False, remove, 0.0, depth, 48, 18.395, 83.41
3, 0.33, False, remove, 0.0, entropy, 48, 21.301, 84.06
3, 0.75, False, remove, 0.0, depth, 48, 24.188, 83.56
3, 0.75, False, remove, 0.0, entropy, 48, 27.108, 83.30
3, 1.0, False, remove, 0.0, depth, 48, 30.026, 83.45
3, 1.0, False, remove, 0.0, entropy, 48, 32.989, 83.52
3, 3.0, False, remove, 0.0, depth, 48, 35.892, 83.02
3, 3.0, False, remove, 0.0, entropy, 48, 38.831, 82.51
3, 5.0, False, remove, 0.0, depth, 48, 41.777, 82.22
3, 5.0, False, remove, 0.0, entropy, 48, 44.724, 81.83
5, 0.1, False, remove, 0.0, depth, 48, 7.255, 84.38
5, 0.1, False, remove, 0.0, entropy, 48, 10.291, 84.24
5, 0.5, False, remove, 0.0, depth, 48, 13.207, 84.35
5, 0.5, False, remove, 0.0, entropy, 48, 16.202, 84.27
5, 0.33, False, remove, 0.0, depth, 48, 19.139, 84.49
5, 0.33, False, remove, 0.0, entropy, 48, 22.171, 84.13
5, 0.75, False, remove, 0.0, depth, 48, 25.097, 84.35
5, 0.75, False, remove, 0.0, entropy, 48, 28.087, 84.20
5, 1.0, False, remove, 0.0, depth, 48, 31.018, 84.45
5, 1.0, False, remove, 0.0, entropy, 48, 34.137, 84.24
5, 3.0, False, remove, 0.0, depth, 48, 37.107, 83.66
5, 3.0, False, remove, 0.0, entropy, 48, 40.104, 84.09
5, 5.0, False, remove, 0.0, depth, 48, 43.058, 83.74
5, 5.0, False, remove, 0.0, entropy, 48, 46.110, 83.63
7, 0.1, False, remove, 0.0, depth, 48, 7.477, 84.27
7, 0.1, False, remove, 0.0, entropy, 48, 10.509, 84.17
7, 0.5, False, remove, 0.0, depth, 48, 13.494, 84.53
7, 0.5, False, remove, 0.0, entropy, 48, 16.621, 84.63
7, 0.33, False, remove, 0.0, depth, 48, 19.630, 84.31
7, 0.33, False, remove, 0.0, entropy, 48, 22.679, 84.35
7, 0.75, False, remove, 0.0, depth, 48, 25.673, 84.60
7, 0.75, False, remove, 0.0, entropy, 48, 28.777, 84.63
7, 1.0, False, remove, 0.0, depth, 48, 31.786, 84.38
7, 1.0, False, remove, 0.0, entropy, 48, 34.852, 84.56
7, 3.0, False, remove, 0.0, depth, 48, 37.830, 84.09
7, 3.0, False, remove, 0.0, entropy, 48, 40.920, 84.31
7, 5.0, False, remove, 0.0, depth, 48, 43.887, 84.06
7, 5.0, False, remove, 0.0, entropy, 48, 46.913, 83.99
10, 0.1, False, remove, 0.0, depth, 48, 10.049, 84.89
10, 0.1, False, remove, 0.0, entropy, 48, 13.208, 85.21
10, 0.5, False, remove, 0.0, depth, 48, 16.215, 84.78
10, 0.5, False, remove, 0.0, entropy, 48, 19.309, 85.03
10, 0.33, False, remove, 0.0, depth, 48, 22.381, 84.96
10, 0.33, False, remove, 0.0, entropy, 48, 25.496, 84.78
10, 0.75, False, remove, 0.0, depth, 48, 28.494, 84.85
10, 0.75, False, remove, 0.0, entropy, 48, 31.578, 85.14
10, 1.0, False, remove, 0.0, depth, 48, 34.607, 84.89
10, 1.0, False, remove, 0.0, entropy, 48, 37.718, 85.14
10, 3.0, False, remove, 0.0, depth, 48, 40.711, 84.74
10, 3.0, False, remove, 0.0, entropy, 48, 43.779, 84.85
10, 5.0, False, remove, 0.0, depth, 48, 46.784, 85.03
10, 5.0, False, remove, 0.0, entropy, 48, 49.911, 84.74
Warning: seq_len = 0 during pretraining. Exited pretrain.
1, 0.1, False, remove, 0.25, depth, 48, 4.531, 78.12
1, 0.1, False, remove, 0.25, entropy, 48, 7.403, 78.77
1, 0.5, False, remove, 0.25, depth, 48, 10.281, 78.88
1, 0.5, False, remove, 0.25, entropy, 48, 13.153, 79.20
1, 0.33, False, remove, 0.25, depth, 48, 15.956, 78.84
1, 0.33, False, remove, 0.25, entropy, 48, 18.868, 79.24
1, 0.75, False, remove, 0.25, depth, 48, 21.683, 79.09
1, 0.75, False, remove, 0.25, entropy, 48, 24.543, 78.91
1, 1.0, False, remove, 0.25, depth, 48, 27.350, 78.70
1, 1.0, False, remove, 0.25, entropy, 48, 30.281, 78.88
1, 3.0, False, remove, 0.25, depth, 48, 33.103, 78.01
1, 3.0, False, remove, 0.25, entropy, 48, 35.958, 77.15
1, 5.0, False, remove, 0.25, depth, 48, 38.764, 76.97
1, 5.0, False, remove, 0.25, entropy, 48, 41.695, 76.32
3, 0.1, False, remove, 0.25, depth, 48, 6.874, 83.74
3, 0.1, False, remove, 0.25, entropy, 48, 9.827, 83.74
3, 0.5, False, remove, 0.25, depth, 48, 12.737, 83.20
3, 0.5, False, remove, 0.25, entropy, 48, 15.742, 83.63
3, 0.33, False, remove, 0.25, depth, 48, 18.666, 83.38
3, 0.33, False, remove, 0.25, entropy, 48, 21.627, 83.84
3, 0.75, False, remove, 0.25, depth, 48, 24.512, 83.30
3, 0.75, False, remove, 0.25, entropy, 48, 27.495, 83.34
3, 1.0, False, remove, 0.25, depth, 48, 30.401, 83.52
3, 1.0, False, remove, 0.25, entropy, 48, 33.352, 83.63
3, 3.0, False, remove, 0.25, depth, 48, 36.238, 83.09
3, 3.0, False, remove, 0.25, entropy, 48, 39.238, 83.56
3, 5.0, False, remove, 0.25, depth, 48, 42.143, 83.09
3, 5.0, False, remove, 0.25, entropy, 48, 45.087, 82.26
5, 0.1, False, remove, 0.25, depth, 48, 7.194, 84.27
5, 0.1, False, remove, 0.25, entropy, 48, 10.244, 84.53
5, 0.5, False, remove, 0.25, depth, 48, 13.169, 84.53
5, 0.5, False, remove, 0.25, entropy, 48, 16.185, 84.53
5, 0.33, False, remove, 0.25, depth, 48, 19.110, 84.38
5, 0.33, False, remove, 0.25, entropy, 48, 22.176, 84.38
5, 0.75, False, remove, 0.25, depth, 48, 25.130, 84.67
5, 0.75, False, remove, 0.25, entropy, 48, 28.123, 84.67
5, 1.0, False, remove, 0.25, depth, 48, 31.084, 84.71
