-----TRAINING
---SEARCH FOR BEST SPA(s)
nb_iterations , gamma, include_prev_context, handle_N_setting, ratio, ensemble type, num_threads, time taken, accuracy
1, 0.1, False, remove, 0.0, entropy, 48, 0.152, 68.62
1, 0.1, False, remove, 0.0, depth, 48, 0.300, 67.36
1, 0.5, False, remove, 0.0, entropy, 48, 0.467, 72.80
1, 0.5, False, remove, 0.0, depth, 48, 0.583, 72.38
1, 0.33, False, remove, 0.0, entropy, 48, 0.751, 72.38
1, 0.33, False, remove, 0.0, depth, 48, 0.908, 71.55
1, 0.75, False, remove, 0.0, entropy, 48, 1.058, 72.80
1, 0.75, False, remove, 0.0, depth, 48, 1.175, 72.38
1, 1.0, False, remove, 0.0, entropy, 48, 1.342, 71.97
1, 1.0, False, remove, 0.0, depth, 48, 1.501, 73.22
1, 3.0, False, remove, 0.0, entropy, 48, 1.670, 75.73
1, 3.0, False, remove, 0.0, depth, 48, 1.838, 71.55
1, 5.0, False, remove, 0.0, entropy, 48, 2.009, 76.15
1, 5.0, False, remove, 0.0, depth, 48, 2.167, 71.55
3, 0.1, False, remove, 0.0, entropy, 48, 0.197, 78.66
3, 0.1, False, remove, 0.0, depth, 48, 0.358, 77.41
3, 0.5, False, remove, 0.0, entropy, 48, 0.531, 79.50
3, 0.5, False, remove, 0.0, depth, 48, 0.692, 77.82
3, 0.33, False, remove, 0.0, entropy, 48, 0.873, 78.66
3, 0.33, False, remove, 0.0, depth, 48, 1.037, 77.41
3, 0.75, False, remove, 0.0, entropy, 48, 1.209, 79.08
3, 0.75, False, remove, 0.0, depth, 48, 1.361, 78.24
3, 1.0, False, remove, 0.0, entropy, 48, 1.536, 78.66
3, 1.0, False, remove, 0.0, depth, 48, 1.700, 78.66
3, 3.0, False, remove, 0.0, entropy, 48, 1.871, 77.82
3, 3.0, False, remove, 0.0, depth, 48, 2.034, 79.08
3, 5.0, False, remove, 0.0, entropy, 48, 2.204, 78.24
3, 5.0, False, remove, 0.0, depth, 48, 2.364, 79.08
5, 0.1, False, remove, 0.0, entropy, 48, 0.275, 73.64
5, 0.1, False, remove, 0.0, depth, 48, 0.438, 72.38
5, 0.5, False, remove, 0.0, entropy, 48, 0.610, 75.31
5, 0.5, False, remove, 0.0, depth, 48, 0.771, 75.31
5, 0.33, False, remove, 0.0, entropy, 48, 0.952, 75.73
5, 0.33, False, remove, 0.0, depth, 48, 1.113, 75.31
5, 0.75, False, remove, 0.0, entropy, 48, 1.288, 75.73
5, 0.75, False, remove, 0.0, depth, 48, 1.450, 75.31
5, 1.0, False, remove, 0.0, entropy, 48, 1.622, 75.73
5, 1.0, False, remove, 0.0, depth, 48, 1.786, 75.73
5, 3.0, False, remove, 0.0, entropy, 48, 1.963, 78.66
5, 3.0, False, remove, 0.0, depth, 48, 2.129, 76.99
5, 5.0, False, remove, 0.0, entropy, 48, 2.303, 78.66
5, 5.0, False, remove, 0.0, depth, 48, 2.464, 76.99
7, 0.1, False, remove, 0.0, entropy, 48, 0.281, 74.90
7, 0.1, False, remove, 0.0, depth, 48, 0.405, 73.22
7, 0.5, False, remove, 0.0, entropy, 48, 0.575, 76.15
7, 0.5, False, remove, 0.0, depth, 48, 0.730, 75.31
7, 0.33, False, remove, 0.0, entropy, 48, 0.903, 76.15
7, 0.33, False, remove, 0.0, depth, 48, 1.029, 75.31
7, 0.75, False, remove, 0.0, entropy, 48, 1.202, 77.82
7, 0.75, False, remove, 0.0, depth, 48, 1.365, 76.15
7, 1.0, False, remove, 0.0, entropy, 48, 1.539, 77.82
7, 1.0, False, remove, 0.0, depth, 48, 1.701, 76.57
7, 3.0, False, remove, 0.0, entropy, 48, 1.875, 79.08
7, 3.0, False, remove, 0.0, depth, 48, 2.039, 76.57
7, 5.0, False, remove, 0.0, entropy, 48, 2.211, 78.24
7, 5.0, False, remove, 0.0, depth, 48, 2.376, 78.24
10, 0.1, False, remove, 0.0, entropy, 48, 0.327, 75.31
10, 0.1, False, remove, 0.0, depth, 48, 0.490, 75.73
10, 0.5, False, remove, 0.0, entropy, 48, 0.629, 77.41
10, 0.5, False, remove, 0.0, depth, 48, 0.791, 76.15
10, 0.33, False, remove, 0.0, entropy, 48, 0.972, 76.15
10, 0.33, False, remove, 0.0, depth, 48, 1.137, 75.31
10, 0.75, False, remove, 0.0, entropy, 48, 1.286, 78.24
10, 0.75, False, remove, 0.0, depth, 48, 1.408, 77.41
10, 1.0, False, remove, 0.0, entropy, 48, 1.583, 79.50
10, 1.0, False, remove, 0.0, depth, 48, 1.747, 77.41
10, 3.0, False, remove, 0.0, entropy, 48, 1.924, 79.50
10, 3.0, False, remove, 0.0, depth, 48, 2.080, 76.57
10, 5.0, False, remove, 0.0, entropy, 48, 2.255, 80.33
10, 5.0, False, remove, 0.0, depth, 48, 2.420, 74.90
1, 0.1, False, remove, 0.25, entropy, 48, 0.152, 71.55
1, 0.1, False, remove, 0.25, depth, 48, 0.308, 70.71
1, 0.5, False, remove, 0.25, entropy, 48, 0.476, 74.48
1, 0.5, False, remove, 0.25, depth, 48, 0.593, 71.97
1, 0.33, False, remove, 0.25, entropy, 48, 0.762, 73.64
1, 0.33, False, remove, 0.25, depth, 48, 0.920, 72.38
1, 0.75, False, remove, 0.25, entropy, 48, 1.089, 73.64
1, 0.75, False, remove, 0.25, depth, 48, 1.209, 72.80
1, 1.0, False, remove, 0.25, entropy, 48, 1.376, 75.31
1, 1.0, False, remove, 0.25, depth, 48, 1.537, 72.38
1, 3.0, False, remove, 0.25, entropy, 48, 1.706, 75.73
1, 3.0, False, remove, 0.25, depth, 48, 1.867, 73.64
1, 5.0, False, remove, 0.25, entropy, 48, 2.026, 76.15
1, 5.0, False, remove, 0.25, depth, 48, 2.184, 74.48
3, 0.1, False, remove, 0.25, entropy, 48, 0.197, 79.08
3, 0.1, False, remove, 0.25, depth, 48, 0.358, 76.15
3, 0.5, False, remove, 0.25, entropy, 48, 0.531, 79.50
3, 0.5, False, remove, 0.25, depth, 48, 0.694, 76.99
3, 0.33, False, remove, 0.25, entropy, 48, 0.865, 78.66
3, 0.33, False, remove, 0.25, depth, 48, 1.025, 77.82
3, 0.75, False, remove, 0.25, entropy, 48, 1.196, 80.33
3, 0.75, False, remove, 0.25, depth, 48, 1.358, 76.57
3, 1.0, False, remove, 0.25, entropy, 48, 1.531, 79.92
3, 1.0, False, remove, 0.25, depth, 48, 1.696, 76.57
3, 3.0, False, remove, 0.25, entropy, 48, 1.867, 80.33
3, 3.0, False, remove, 0.25, depth, 48, 2.028, 79.08
3, 5.0, False, remove, 0.25, entropy, 48, 2.200, 79.92
3, 5.0, False, remove, 0.25, depth, 48, 2.346, 78.24
5, 0.1, False, remove, 0.25, entropy, 48, 0.270, 76.15
5, 0.1, False, remove, 0.25, depth, 48, 0.394, 76.15
5, 0.5, False, remove, 0.25, entropy, 48, 0.568, 76.99
5, 0.5, False, remove, 0.25, depth, 48, 0.689, 76.57
5, 0.33, False, remove, 0.25, entropy, 48, 0.818, 77.41
5, 0.33, False, remove, 0.25, depth, 48, 0.979, 76.57
5, 0.75, False, remove, 0.25, entropy, 48, 1.151, 78.66
5, 0.75, False, remove, 0.25, depth, 48, 1.368, 76.57
5, 1.0, False, remove, 0.25, entropy, 48, 1.540, 78.66
5, 1.0, False, remove, 0.25, depth, 48, 1.702, 76.99
5, 3.0, False, remove, 0.25, entropy, 48, 1.874, 79.92
5, 3.0, False, remove, 0.25, depth, 48, 2.041, 79.50
5, 5.0, False, remove, 0.25, entropy, 48, 2.219, 80.75
5, 5.0, False, remove, 0.25, depth, 48, 2.385, 79.92
7, 0.1, False, remove, 0.25, entropy, 48, 0.237, 76.15
7, 0.1, False, remove, 0.25, depth, 48, 0.400, 74.48
7, 0.5, False, remove, 0.25, entropy, 48, 0.574, 76.15
7, 0.5, False, remove, 0.25, depth, 48, 0.741, 76.99
7, 0.33, False, remove, 0.25, entropy, 48, 0.914, 76.99
7, 0.33, False, remove, 0.25, depth, 48, 1.078, 76.57
7, 0.75, False, remove, 0.25, entropy, 48, 1.250, 78.24
7, 0.75, False, remove, 0.25, depth, 48, 1.416, 76.99
7, 1.0, False, remove, 0.25, entropy, 48, 1.591, 79.08
7, 1.0, False, remove, 0.25, depth, 48, 1.756, 76.15
7, 3.0, False, remove, 0.25, entropy, 48, 1.934, 79.92
7, 3.0, False, remove, 0.25, depth, 48, 2.100, 75.73
7, 5.0, False, remove, 0.25, entropy, 48, 2.275, 80.33
7, 5.0, False, remove, 0.25, depth, 48, 2.440, 77.82
10, 0.1, False, remove, 0.25, entropy, 48, 0.325, 76.15
10, 0.1, False, remove, 0.25, depth, 48, 0.489, 74.90
10, 0.5, False, remove, 0.25, entropy, 48, 0.665, 78.24
10, 0.5, False, remove, 0.25, depth, 48, 0.831, 75.31
10, 0.33, False, remove, 0.25, entropy, 48, 0.965, 79.08
10, 0.33, False, remove, 0.25, depth, 48, 1.127, 75.73
10, 0.75, False, remove, 0.25, entropy, 48, 1.282, 80.75
10, 0.75, False, remove, 0.25, depth, 48, 1.447, 77.82
10, 1.0, False, remove, 0.25, entropy, 48, 1.609, 81.17
10, 1.0, False, remove, 0.25, depth, 48, 1.776, 76.99
10, 3.0, False, remove, 0.25, entropy, 48, 1.951, 82.43
10, 3.0, False, remove, 0.25, depth, 48, 2.115, 79.92
10, 5.0, False, remove, 0.25, entropy, 48, 2.281, 81.59
10, 5.0, False, remove, 0.25, depth, 48, 2.407, 78.66
1, 0.1, False, remove, 0.1, entropy, 48, 0.151, 72.38
1, 0.1, False, remove, 0.1, depth, 48, 0.310, 71.55
1, 0.5, False, remove, 0.1, entropy, 48, 0.480, 75.31
1, 0.5, False, remove, 0.1, depth, 48, 0.638, 72.80
1, 0.33, False, remove, 0.1, entropy, 48, 0.766, 74.90
1, 0.33, False, remove, 0.1, depth, 48, 0.921, 72.80
1, 0.75, False, remove, 0.1, entropy, 48, 1.092, 75.31
1, 0.75, False, remove, 0.1, depth, 48, 1.254, 73.64
1, 1.0, False, remove, 0.1, entropy, 48, 1.424, 75.73
1, 1.0, False, remove, 0.1, depth, 48, 1.586, 73.64
1, 3.0, False, remove, 0.1, entropy, 48, 1.756, 75.31
1, 3.0, False, remove, 0.1, depth, 48, 1.916, 74.06
1, 5.0, False, remove, 0.1, entropy, 48, 2.089, 76.99
1, 5.0, False, remove, 0.1, depth, 48, 2.251, 76.57
3, 0.1, False, remove, 0.1, entropy, 48, 0.278, 75.31
3, 0.1, False, remove, 0.1, depth, 48, 0.440, 74.90
3, 0.5, False, remove, 0.1, entropy, 48, 0.581, 76.57
