-----TRAINING
---SEARCH FOR BEST SPA(s)
nb_iterations , gamma, include_prev_context, handle_N_setting, ratio, ensemble type, num_threads, time taken, accuracy
1, 0.1, False, remove, 0.0, entropy, 48, 0.310, 68.62
1, 0.1, False, remove, 0.0, depth, 48, 0.635, 67.36
1, 0.5, False, remove, 0.0, entropy, 48, 1.063, 72.80
1, 0.5, False, remove, 0.0, depth, 48, 1.398, 72.38
1, 0.33, False, remove, 0.0, entropy, 48, 1.720, 72.38
1, 0.33, False, remove, 0.0, depth, 48, 2.064, 71.55
1, 0.75, False, remove, 0.0, entropy, 48, 2.464, 72.80
1, 0.75, False, remove, 0.0, depth, 48, 2.840, 72.38
1, 1.0, False, remove, 0.0, entropy, 48, 3.220, 71.97
1, 1.0, False, remove, 0.0, depth, 48, 3.603, 73.22
1, 3.0, False, remove, 0.0, entropy, 48, 4.060, 75.73
1, 3.0, False, remove, 0.0, depth, 48, 4.444, 71.55
1, 5.0, False, remove, 0.0, entropy, 48, 4.800, 76.15
1, 5.0, False, remove, 0.0, depth, 48, 5.282, 71.55
3, 0.1, False, remove, 0.0, entropy, 48, 0.519, 78.66
3, 0.1, False, remove, 0.0, depth, 48, 0.909, 77.41
3, 0.5, False, remove, 0.0, entropy, 48, 1.279, 79.50
3, 0.5, False, remove, 0.0, depth, 48, 1.577, 77.82
3, 0.33, False, remove, 0.0, entropy, 48, 1.997, 78.66
3, 0.33, False, remove, 0.0, depth, 48, 2.389, 77.41
3, 0.75, False, remove, 0.0, entropy, 48, 2.797, 79.08
3, 0.75, False, remove, 0.0, depth, 48, 3.305, 78.24
3, 1.0, False, remove, 0.0, entropy, 48, 3.765, 78.66
3, 1.0, False, remove, 0.0, depth, 48, 4.366, 78.66
3, 3.0, False, remove, 0.0, entropy, 48, 4.761, 77.82
3, 3.0, False, remove, 0.0, depth, 48, 5.089, 79.08
3, 5.0, False, remove, 0.0, entropy, 48, 5.494, 78.24
3, 5.0, False, remove, 0.0, depth, 48, 5.964, 79.08
5, 0.1, False, remove, 0.0, entropy, 48, 0.660, 73.64
5, 0.1, False, remove, 0.0, depth, 48, 1.055, 72.38
5, 0.5, False, remove, 0.0, entropy, 48, 1.489, 75.31
5, 0.5, False, remove, 0.0, depth, 48, 1.826, 75.31
5, 0.33, False, remove, 0.0, entropy, 48, 2.126, 75.73
5, 0.33, False, remove, 0.0, depth, 48, 2.634, 75.31
5, 0.75, False, remove, 0.0, entropy, 48, 3.035, 75.73
5, 0.75, False, remove, 0.0, depth, 48, 3.457, 75.31
5, 1.0, False, remove, 0.0, entropy, 48, 4.014, 75.73
5, 1.0, False, remove, 0.0, depth, 48, 4.349, 75.73
5, 3.0, False, remove, 0.0, entropy, 48, 4.826, 78.66
5, 3.0, False, remove, 0.0, depth, 48, 5.259, 76.99
5, 5.0, False, remove, 0.0, entropy, 48, 5.741, 78.66
5, 5.0, False, remove, 0.0, depth, 48, 6.250, 76.99
7, 0.1, False, remove, 0.0, entropy, 48, 0.521, 74.90
7, 0.1, False, remove, 0.0, depth, 48, 1.026, 73.22
7, 0.5, False, remove, 0.0, entropy, 48, 1.473, 76.15
7, 0.5, False, remove, 0.0, depth, 48, 2.063, 75.31
7, 0.33, False, remove, 0.0, entropy, 48, 2.585, 76.15
7, 0.33, False, remove, 0.0, depth, 48, 2.938, 75.31
7, 0.75, False, remove, 0.0, entropy, 48, 3.458, 77.82
7, 0.75, False, remove, 0.0, depth, 48, 3.993, 76.15
7, 1.0, False, remove, 0.0, entropy, 48, 4.721, 77.82
7, 1.0, False, remove, 0.0, depth, 48, 5.045, 76.57
7, 3.0, False, remove, 0.0, entropy, 48, 5.585, 79.08
7, 3.0, False, remove, 0.0, depth, 48, 6.026, 76.57
7, 5.0, False, remove, 0.0, entropy, 48, 6.526, 78.24
7, 5.0, False, remove, 0.0, depth, 48, 6.857, 78.24
10, 0.1, False, remove, 0.0, entropy, 48, 1.021, 75.31
10, 0.1, False, remove, 0.0, depth, 48, 1.406, 75.73
10, 0.5, False, remove, 0.0, entropy, 48, 1.738, 77.41
10, 0.5, False, remove, 0.0, depth, 48, 2.255, 76.15
10, 0.33, False, remove, 0.0, entropy, 48, 2.658, 76.15
10, 0.33, False, remove, 0.0, depth, 48, 2.956, 75.31
10, 0.75, False, remove, 0.0, entropy, 48, 3.377, 78.24
10, 0.75, False, remove, 0.0, depth, 48, 3.971, 77.41
10, 1.0, False, remove, 0.0, entropy, 48, 4.370, 79.50
10, 1.0, False, remove, 0.0, depth, 48, 4.798, 77.41
10, 3.0, False, remove, 0.0, entropy, 48, 5.258, 79.50
10, 3.0, False, remove, 0.0, depth, 48, 5.660, 76.57
10, 5.0, False, remove, 0.0, entropy, 48, 6.202, 80.33
10, 5.0, False, remove, 0.0, depth, 48, 6.814, 74.90
1, 0.1, False, remove, 0.25, entropy, 48, 0.687, 71.55
1, 0.1, False, remove, 0.25, depth, 48, 1.119, 70.71
1, 0.5, False, remove, 0.25, entropy, 48, 1.511, 74.48
