-----TRAINING
---SEARCH FOR BEST SPA(s)
nb_iterations , gamma, include_prev_context, handle_N_setting, ratio, ensemble type, num_threads, time taken, accuracy
1, 0.1, False, remove, 0.0, entropy, 48, 1.035, 66.70
1, 0.1, False, remove, 0.0, depth, 48, 1.560, 65.50
1, 0.5, False, remove, 0.0, entropy, 48, 2.061, 66.50
1, 0.5, False, remove, 0.0, depth, 48, 2.506, 65.50
1, 0.33, False, remove, 0.0, entropy, 48, 2.993, 66.50
1, 0.33, False, remove, 0.0, depth, 48, 3.454, 65.80
1, 0.75, False, remove, 0.0, entropy, 48, 3.945, 66.40
1, 0.75, False, remove, 0.0, depth, 48, 4.387, 65.50
1, 1.0, False, remove, 0.0, entropy, 48, 4.873, 67.20
1, 1.0, False, remove, 0.0, depth, 48, 5.325, 65.10
1, 3.0, False, remove, 0.0, entropy, 48, 5.832, 68.00
1, 3.0, False, remove, 0.0, depth, 48, 6.278, 67.00
1, 5.0, False, remove, 0.0, entropy, 48, 6.735, 68.30
1, 5.0, False, remove, 0.0, depth, 48, 7.172, 66.80
3, 0.1, False, remove, 0.0, entropy, 48, 1.710, 68.30
3, 0.1, False, remove, 0.0, depth, 48, 2.171, 67.70
3, 0.5, False, remove, 0.0, entropy, 48, 2.653, 68.80
3, 0.5, False, remove, 0.0, depth, 48, 3.159, 68.40
3, 0.33, False, remove, 0.0, entropy, 48, 3.623, 68.30
3, 0.33, False, remove, 0.0, depth, 48, 4.083, 68.20
3, 0.75, False, remove, 0.0, entropy, 48, 4.541, 70.30
3, 0.75, False, remove, 0.0, depth, 48, 4.992, 68.60
3, 1.0, False, remove, 0.0, entropy, 48, 5.490, 70.40
3, 1.0, False, remove, 0.0, depth, 48, 5.932, 68.80
3, 3.0, False, remove, 0.0, entropy, 48, 6.433, 70.70
3, 3.0, False, remove, 0.0, depth, 48, 6.925, 69.60
3, 5.0, False, remove, 0.0, entropy, 48, 7.396, 71.10
3, 5.0, False, remove, 0.0, depth, 48, 7.852, 69.60
5, 0.1, False, remove, 0.0, entropy, 48, 1.779, 67.80
5, 0.1, False, remove, 0.0, depth, 48, 2.243, 68.70
5, 0.5, False, remove, 0.0, entropy, 48, 2.739, 69.10
5, 0.5, False, remove, 0.0, depth, 48, 3.196, 68.90
5, 0.33, False, remove, 0.0, entropy, 48, 3.639, 69.10
5, 0.33, False, remove, 0.0, depth, 48, 4.071, 68.70
5, 0.75, False, remove, 0.0, entropy, 48, 4.539, 70.40
5, 0.75, False, remove, 0.0, depth, 48, 4.993, 69.50
5, 1.0, False, remove, 0.0, entropy, 48, 5.444, 70.90
5, 1.0, False, remove, 0.0, depth, 48, 5.940, 69.50
5, 3.0, False, remove, 0.0, entropy, 48, 6.418, 72.50
5, 3.0, False, remove, 0.0, depth, 48, 6.898, 70.50
5, 5.0, False, remove, 0.0, entropy, 48, 7.353, 72.50
5, 5.0, False, remove, 0.0, depth, 48, 7.794, 70.40
7, 0.1, False, remove, 0.0, entropy, 48, 1.742, 69.10
7, 0.1, False, remove, 0.0, depth, 48, 2.202, 69.50
7, 0.5, False, remove, 0.0, entropy, 48, 2.676, 70.60
7, 0.5, False, remove, 0.0, depth, 48, 3.131, 68.80
7, 0.33, False, remove, 0.0, entropy, 48, 3.628, 69.50
7, 0.33, False, remove, 0.0, depth, 48, 4.083, 69.30
7, 0.75, False, remove, 0.0, entropy, 48, 4.544, 70.90
7, 0.75, False, remove, 0.0, depth, 48, 5.007, 69.10
7, 1.0, False, remove, 0.0, entropy, 48, 5.458, 71.50
7, 1.0, False, remove, 0.0, depth, 48, 5.897, 69.60
7, 3.0, False, remove, 0.0, entropy, 48, 6.339, 72.60
7, 3.0, False, remove, 0.0, depth, 48, 6.829, 71.10
7, 5.0, False, remove, 0.0, entropy, 48, 7.296, 72.50
7, 5.0, False, remove, 0.0, depth, 48, 7.747, 71.40
10, 0.1, False, remove, 0.0, entropy, 48, 2.573, 68.70
10, 0.1, False, remove, 0.0, depth, 48, 3.041, 68.80
10, 0.5, False, remove, 0.0, entropy, 48, 3.519, 70.70
10, 0.5, False, remove, 0.0, depth, 48, 3.977, 69.50
10, 0.33, False, remove, 0.0, entropy, 48, 4.449, 70.20
10, 0.33, False, remove, 0.0, depth, 48, 4.916, 69.40
10, 0.75, False, remove, 0.0, entropy, 48, 5.419, 71.50
10, 0.75, False, remove, 0.0, depth, 48, 5.882, 70.10
10, 1.0, False, remove, 0.0, entropy, 48, 6.343, 72.10
10, 1.0, False, remove, 0.0, depth, 48, 6.799, 70.90
10, 3.0, False, remove, 0.0, entropy, 48, 7.291, 74.00
10, 3.0, False, remove, 0.0, depth, 48, 7.735, 71.70
10, 5.0, False, remove, 0.0, entropy, 48, 8.189, 73.60
10, 5.0, False, remove, 0.0, depth, 48, 8.624, 72.00
1, 0.1, False, remove, 0.25, entropy, 48, 1.019, 65.60
1, 0.1, False, remove, 0.25, depth, 48, 1.468, 64.50
1, 0.5, False, remove, 0.25, entropy, 48, 1.930, 67.10
1, 0.5, False, remove, 0.25, depth, 48, 2.389, 66.30
1, 0.33, False, remove, 0.25, entropy, 48, 2.847, 66.70
1, 0.33, False, remove, 0.25, depth, 48, 3.282, 65.90
1, 0.75, False, remove, 0.25, entropy, 48, 3.751, 67.30
1, 0.75, False, remove, 0.25, depth, 48, 4.200, 66.80
1, 1.0, False, remove, 0.25, entropy, 48, 4.658, 67.30
1, 1.0, False, remove, 0.25, depth, 48, 5.115, 66.80
1, 3.0, False, remove, 0.25, entropy, 48, 5.624, 67.40
1, 3.0, False, remove, 0.25, depth, 48, 6.073, 67.60
1, 5.0, False, remove, 0.25, entropy, 48, 6.532, 68.50
1, 5.0, False, remove, 0.25, depth, 48, 6.972, 67.00
3, 0.1, False, remove, 0.25, entropy, 48, 1.705, 67.40
3, 0.1, False, remove, 0.25, depth, 48, 2.229, 66.60
3, 0.5, False, remove, 0.25, entropy, 48, 2.694, 68.90
3, 0.5, False, remove, 0.25, depth, 48, 3.136, 66.90
3, 0.33, False, remove, 0.25, entropy, 48, 3.606, 68.30
3, 0.33, False, remove, 0.25, depth, 48, 4.091, 67.10
3, 0.75, False, remove, 0.25, entropy, 48, 4.567, 69.80
3, 0.75, False, remove, 0.25, depth, 48, 5.026, 67.30
3, 1.0, False, remove, 0.25, entropy, 48, 5.487, 70.20
3, 1.0, False, remove, 0.25, depth, 48, 5.961, 68.30
3, 3.0, False, remove, 0.25, entropy, 48, 6.419, 71.60
3, 3.0, False, remove, 0.25, depth, 48, 6.849, 69.60
3, 5.0, False, remove, 0.25, entropy, 48, 7.306, 71.30
3, 5.0, False, remove, 0.25, depth, 48, 7.739, 69.80
5, 0.1, False, remove, 0.25, entropy, 48, 1.755, 68.20
5, 0.1, False, remove, 0.25, depth, 48, 2.227, 68.40
5, 0.5, False, remove, 0.25, entropy, 48, 2.701, 70.30
5, 0.5, False, remove, 0.25, depth, 48, 3.140, 69.20
5, 0.33, False, remove, 0.25, entropy, 48, 3.613, 69.20
5, 0.33, False, remove, 0.25, depth, 48, 4.057, 69.00
5, 0.75, False, remove, 0.25, entropy, 48, 4.511, 70.50
5, 0.75, False, remove, 0.25, depth, 48, 4.962, 69.40
5, 1.0, False, remove, 0.25, entropy, 48, 5.468, 71.10
5, 1.0, False, remove, 0.25, depth, 48, 5.945, 70.20
5, 3.0, False, remove, 0.25, entropy, 48, 6.417, 72.20
5, 3.0, False, remove, 0.25, depth, 48, 6.862, 70.90
5, 5.0, False, remove, 0.25, entropy, 48, 7.324, 72.50
5, 5.0, False, remove, 0.25, depth, 48, 7.772, 71.40
7, 0.1, False, remove, 0.25, entropy, 48, 1.872, 69.00
7, 0.1, False, remove, 0.25, depth, 48, 2.367, 68.20
7, 0.5, False, remove, 0.25, entropy, 48, 2.825, 70.90
7, 0.5, False, remove, 0.25, depth, 48, 3.294, 69.30
7, 0.33, False, remove, 0.25, entropy, 48, 3.769, 70.50
7, 0.33, False, remove, 0.25, depth, 48, 4.214, 69.20
7, 0.75, False, remove, 0.25, entropy, 48, 4.671, 71.00
7, 0.75, False, remove, 0.25, depth, 48, 5.184, 70.00
7, 1.0, False, remove, 0.25, entropy, 48, 5.704, 71.70
7, 1.0, False, remove, 0.25, depth, 48, 6.162, 69.80
7, 3.0, False, remove, 0.25, entropy, 48, 6.626, 72.90
7, 3.0, False, remove, 0.25, depth, 48, 7.081, 70.90
7, 5.0, False, remove, 0.25, entropy, 48, 7.564, 73.10
7, 5.0, False, remove, 0.25, depth, 48, 8.030, 71.60
10, 0.1, False, remove, 0.25, entropy, 48, 2.521, 68.20
10, 0.1, False, remove, 0.25, depth, 48, 2.981, 67.30
10, 0.5, False, remove, 0.25, entropy, 48, 3.456, 69.90
10, 0.5, False, remove, 0.25, depth, 48, 3.947, 69.00
10, 0.33, False, remove, 0.25, entropy, 48, 4.401, 69.60
10, 0.33, False, remove, 0.25, depth, 48, 4.852, 68.60
10, 0.75, False, remove, 0.25, entropy, 48, 5.311, 71.00
10, 0.75, False, remove, 0.25, depth, 48, 5.770, 69.80
10, 1.0, False, remove, 0.25, entropy, 48, 6.221, 72.00
10, 1.0, False, remove, 0.25, depth, 48, 6.699, 69.70
10, 3.0, False, remove, 0.25, entropy, 48, 7.168, 73.80
10, 3.0, False, remove, 0.25, depth, 48, 7.622, 71.80
10, 5.0, False, remove, 0.25, entropy, 48, 8.082, 72.90
10, 5.0, False, remove, 0.25, depth, 48, 8.547, 72.30
1, 0.1, False, remove, 0.1, entropy, 48, 0.991, 66.70
1, 0.1, False, remove, 0.1, depth, 48, 1.439, 66.50
1, 0.5, False, remove, 0.1, entropy, 48, 1.908, 67.60
1, 0.5, False, remove, 0.1, depth, 48, 2.353, 68.00
1, 0.33, False, remove, 0.1, entropy, 48, 2.839, 68.00
1, 0.33, False, remove, 0.1, depth, 48, 3.290, 67.30
1, 0.75, False, remove, 0.1, entropy, 48, 3.771, 68.40
1, 0.75, False, remove, 0.1, depth, 48, 4.268, 68.30
1, 1.0, False, remove, 0.1, entropy, 48, 4.746, 69.10
1, 1.0, False, remove, 0.1, depth, 48, 5.208, 68.60
1, 3.0, False, remove, 0.1, entropy, 48, 5.652, 68.60
1, 3.0, False, remove, 0.1, depth, 48, 6.101, 68.80
1, 5.0, False, remove, 0.1, entropy, 48, 6.558, 68.90
1, 5.0, False, remove, 0.1, depth, 48, 7.004, 68.50
3, 0.1, False, remove, 0.1, entropy, 48, 1.688, 70.20
3, 0.1, False, remove, 0.1, depth, 48, 2.194, 69.30
3, 0.5, False, remove, 0.1, entropy, 48, 2.662, 70.80
3, 0.5, False, remove, 0.1, depth, 48, 3.108, 69.40
3, 0.33, False, remove, 0.1, entropy, 48, 3.588, 70.60
3, 0.33, False, remove, 0.1, depth, 48, 4.041, 69.70
3, 0.75, False, remove, 0.1, entropy, 48, 4.537, 70.90
3, 0.75, False, remove, 0.1, depth, 48, 4.986, 69.60
3, 1.0, False, remove, 0.1, entropy, 48, 5.464, 71.30
3, 1.0, False, remove, 0.1, depth, 48, 5.897, 69.50
3, 3.0, False, remove, 0.1, entropy, 48, 6.356, 72.10
