-----TRAINING
---SEARCH FOR BEST SPA(s)
nb_iterations , gamma, include_prev_context, handle_N_setting, ratio, ensemble type, num_threads, time taken, accuracy
1, 0.1, True, remove, 0.0, depth, 1, 25.133, 75.00
1, 0.1, True, remove, 0.0, entropy, 1, 45.921, 76.30
1, 0.5, True, remove, 0.0, depth, 1, 65.828, 76.30
1, 0.5, True, remove, 0.0, entropy, 1, 86.168, 77.00
1, 0.33, True, remove, 0.0, depth, 1, 106.319, 76.00
1, 0.33, True, remove, 0.0, entropy, 1, 137.424, 76.20
1, 0.75, True, remove, 0.0, depth, 1, 179.451, 77.10
1, 0.75, True, remove, 0.0, entropy, 1, 218.750, 77.60
1, 1.0, True, remove, 0.0, depth, 1, 247.841, 77.30
1, 1.0, True, remove, 0.0, entropy, 1, 281.860, 78.00
1, 3.0, True, remove, 0.0, depth, 1, 313.375, 78.50
1, 3.0, True, remove, 0.0, entropy, 1, 342.947, 78.80
1, 5.0, True, remove, 0.0, depth, 1, 377.177, 78.50
1, 5.0, True, remove, 0.0, entropy, 1, 405.284, 78.10
3, 0.1, True, remove, 0.0, depth, 1, 32.811, 81.70
3, 0.1, True, remove, 0.0, entropy, 1, 58.140, 82.70
3, 0.5, True, remove, 0.0, depth, 1, 82.698, 83.20
3, 0.5, True, remove, 0.0, entropy, 1, 109.034, 83.50
3, 0.33, True, remove, 0.0, depth, 1, 137.672, 83.00
3, 0.33, True, remove, 0.0, entropy, 1, 165.717, 83.20
3, 0.75, True, remove, 0.0, depth, 1, 192.094, 83.80
3, 0.75, True, remove, 0.0, entropy, 1, 220.881, 83.60
3, 1.0, True, remove, 0.0, depth, 1, 248.281, 83.90
3, 1.0, True, remove, 0.0, entropy, 1, 277.089, 83.70
3, 3.0, True, remove, 0.0, depth, 1, 323.893, 83.00
3, 3.0, True, remove, 0.0, entropy, 1, 352.616, 81.80
3, 5.0, True, remove, 0.0, depth, 1, 378.922, 82.20
3, 5.0, True, remove, 0.0, entropy, 1, 402.935, 81.30
5, 0.1, True, remove, 0.0, depth, 1, 41.112, 83.30
5, 0.1, True, remove, 0.0, entropy, 1, 75.329, 84.40
5, 0.5, True, remove, 0.0, depth, 1, 108.476, 84.10
5, 0.5, True, remove, 0.0, entropy, 1, 145.343, 85.30
5, 0.33, True, remove, 0.0, depth, 1, 179.994, 84.10
5, 0.33, True, remove, 0.0, entropy, 1, 216.639, 85.30
5, 0.75, True, remove, 0.0, depth, 1, 280.911, 84.50
5, 0.75, True, remove, 0.0, entropy, 1, 401.061, 85.30
5, 1.0, True, remove, 0.0, depth, 1, 441.945, 85.10
5, 1.0, True, remove, 0.0, entropy, 1, 479.314, 85.10
5, 3.0, True, remove, 0.0, depth, 1, 514.316, 86.00
5, 3.0, True, remove, 0.0, entropy, 1, 553.124, 84.50
5, 5.0, True, remove, 0.0, depth, 1, 589.869, 85.10
5, 5.0, True, remove, 0.0, entropy, 1, 631.811, 83.50
7, 0.1, True, remove, 0.0, depth, 1, 132.140, 82.90
7, 0.1, True, remove, 0.0, entropy, 1, 182.022, 83.60
7, 0.5, True, remove, 0.0, depth, 1, 237.375, 84.20
7, 0.5, True, remove, 0.0, entropy, 1, 300.164, 84.50
7, 0.33, True, remove, 0.0, depth, 1, 363.430, 83.60
7, 0.33, True, remove, 0.0, entropy, 1, 423.729, 84.80
7, 0.75, True, remove, 0.0, depth, 1, 483.088, 84.30
7, 0.75, True, remove, 0.0, entropy, 1, 548.894, 85.20
7, 1.0, True, remove, 0.0, depth, 1, 607.172, 84.70
7, 1.0, True, remove, 0.0, entropy, 1, 660.174, 85.20
7, 3.0, True, remove, 0.0, depth, 1, 704.287, 85.50
7, 3.0, True, remove, 0.0, entropy, 1, 749.361, 85.40
7, 5.0, True, remove, 0.0, depth, 1, 784.703, 85.10
7, 5.0, True, remove, 0.0, entropy, 1, 820.989, 84.70
10, 0.1, True, remove, 0.0, depth, 1, 246.493, 83.10
10, 0.1, True, remove, 0.0, entropy, 1, 287.879, 83.50
10, 0.5, True, remove, 0.0, depth, 1, 330.542, 83.60
10, 0.5, True, remove, 0.0, entropy, 1, 368.843, 84.90
10, 0.33, True, remove, 0.0, depth, 1, 409.519, 83.30
10, 0.33, True, remove, 0.0, entropy, 1, 452.059, 84.40
10, 0.75, True, remove, 0.0, depth, 1, 492.502, 84.70
10, 0.75, True, remove, 0.0, entropy, 1, 538.796, 85.60
10, 1.0, True, remove, 0.0, depth, 1, 578.842, 85.10
10, 1.0, True, remove, 0.0, entropy, 1, 624.852, 86.00
10, 3.0, True, remove, 0.0, depth, 1, 666.560, 86.10
10, 3.0, True, remove, 0.0, entropy, 1, 710.327, 86.40
10, 5.0, True, remove, 0.0, depth, 1, 749.800, 86.60
10, 5.0, True, remove, 0.0, entropy, 1, 791.452, 85.90
0.0, depth, 1, 464.421, 84.50
4, 1.5, True, remove, 0.0, entropy, 1, 512.725, 84.70
4, 2.0, True, remove, 0.0, depth, 1, 552.710, 84.80
4, 2.0, True, remove, 0.0, entropy, 1, 588.896, 84.30
4, 2.5, True, remove, 0.0, depth, 1, 620.729, 84.60
4, 2.5, True, remove, 0.0, entropy, 1, 656.261, 84.30
4, 3.0, True, remove, 0.0, depth, 1, 687.715, 84.70
4, 3.0, True, remove, 0.0, entropy, 1, 718.591, 84.00
4, 5.0, True, remove, 0.0, depth, 1, 749.107, 84.00
4, 5.0, True, remove, 0.0, entropy, 1, 782.548, 82.90
5, 0.1, True, remove, 0.0, depth, 1, 59.892, 83.30
5, 0.1, True, remove, 0.0, entropy, 1, 131.005, 84.40
5, 0.5, True, remove, 0.0, depth, 1, 189.104, 84.10
5, 0.5, True, remove, 0.0, entropy, 1, 234.553, 85.30
5, 0.33, True, remove, 0.0, depth, 1, 265.640, 84.10
5, 0.33, True, remove, 0.0, entropy, 1, 302.677, 85.30
5, 0.75, True, remove, 0.0, depth, 1, 337.388, 84.50
5, 0.75, True, remove, 0.0, entropy, 1, 375.381, 85.30
5, 1.0, True, remove, 0.0, depth, 1, 411.687, 85.10
5, 1.0, True, remove, 0.0, entropy, 1, 447.652, 85.10
5, 1.5, True, remove, 0.0, depth, 1, 481.536, 85.60
5, 1.5, True, remove, 0.0, entropy, 1, 520.104, 84.90
5, 2.0, True, remove, 0.0, depth, 1, 554.699, 85.80
5, 2.0, True, remove, 0.0, entropy, 1, 590.154, 84.70
5, 2.5, True, remove, 0.0, depth, 1, 622.473, 85.80
5, 2.5, True, remove, 0.0, entropy, 1, 664.898, 84.80
5, 3.0, True, remove, 0.0, depth, 1, 700.752, 86.00
5, 3.0, True, remove, 0.0, entropy, 1, 736.894, 84.50
5, 5.0, True, remove, 0.0, depth, 1, 769.491, 85.10
5, 5.0, True, remove, 0.0, entropy, 1, 805.044, 83.50
6, 0.1, True, remove, 0.0, depth, 1, 59.646, 83.80
6, 0.1, True, remove, 0.0, entropy, 1, 110.381, 83.80
