-----TRAINING
---SEARCH FOR BEST SPA(s)
nb_iterations , gamma, include_prev_context, handle_N_setting, ratio, ensemble type, num_threads, time taken, accuracy
1, 0.1, False, remove, 0.0, depth, 48, 0.201, 81.40
1, 0.1, False, remove, 0.0, entropy, 48, 0.369, 82.32
1, 0.5, False, remove, 0.0, depth, 48, 0.574, 82.62
1, 0.5, False, remove, 0.0, entropy, 48, 0.783, 83.23
1, 0.33, False, remove, 0.0, depth, 48, 1.005, 82.32
1, 0.33, False, remove, 0.0, entropy, 48, 1.221, 82.93
1, 0.75, False, remove, 0.0, depth, 48, 1.385, 83.23
1, 0.75, False, remove, 0.0, entropy, 48, 1.601, 83.23
1, 1.0, False, remove, 0.0, depth, 48, 1.764, 83.23
1, 1.0, False, remove, 0.0, entropy, 48, 1.925, 84.15
1, 3.0, False, remove, 0.0, depth, 48, 2.146, 82.62
1, 3.0, False, remove, 0.0, entropy, 48, 2.303, 84.15
1, 5.0, False, remove, 0.0, depth, 48, 2.466, 82.32
1, 5.0, False, remove, 0.0, entropy, 48, 2.681, 82.01
3, 0.1, False, remove, 0.0, depth, 48, 0.262, 80.18
3, 0.1, False, remove, 0.0, entropy, 48, 0.475, 80.79
3, 0.5, False, remove, 0.0, depth, 48, 0.700, 80.49
3, 0.5, False, remove, 0.0, entropy, 48, 0.863, 81.71
3, 0.33, False, remove, 0.0, depth, 48, 1.100, 79.88
3, 0.33, False, remove, 0.0, entropy, 48, 1.319, 82.32
3, 0.75, False, remove, 0.0, depth, 48, 1.491, 82.01
3, 0.75, False, remove, 0.0, entropy, 48, 1.657, 82.32
3, 1.0, False, remove, 0.0, depth, 48, 1.834, 82.62
3, 1.0, False, remove, 0.0, entropy, 48, 2.051, 82.93
3, 3.0, False, remove, 0.0, depth, 48, 2.280, 82.93
3, 3.0, False, remove, 0.0, entropy, 48, 2.465, 84.15
3, 5.0, False, remove, 0.0, depth, 48, 2.696, 82.93
3, 5.0, False, remove, 0.0, entropy, 48, 2.913, 83.84
5, 0.1, False, remove, 0.0, depth, 48, 0.332, 80.49
5, 0.1, False, remove, 0.0, entropy, 48, 0.554, 79.88
5, 0.5, False, remove, 0.0, depth, 48, 0.723, 82.93
5, 0.5, False, remove, 0.0, entropy, 48, 0.944, 82.32
5, 0.33, False, remove, 0.0, depth, 48, 1.179, 82.93
5, 0.33, False, remove, 0.0, entropy, 48, 1.401, 82.93
5, 0.75, False, remove, 0.0, depth, 48, 1.570, 83.54
5, 0.75, False, remove, 0.0, entropy, 48, 1.791, 83.23
5, 1.0, False, remove, 0.0, depth, 48, 1.962, 83.23
5, 1.0, False, remove, 0.0, entropy, 48, 2.128, 83.23
5, 3.0, False, remove, 0.0, depth, 48, 2.297, 83.23
5, 3.0, False, remove, 0.0, entropy, 48, 2.515, 84.45
5, 5.0, False, remove, 0.0, depth, 48, 2.685, 84.15
5, 5.0, False, remove, 0.0, entropy, 48, 2.852, 84.15
7, 0.1, False, remove, 0.0, depth, 48, 0.273, 81.10
7, 0.1, False, remove, 0.0, entropy, 48, 0.488, 81.71
7, 0.5, False, remove, 0.0, depth, 48, 0.654, 81.10
7, 0.5, False, remove, 0.0, entropy, 48, 0.874, 82.62
7, 0.33, False, remove, 0.0, depth, 48, 1.046, 80.49
7, 0.33, False, remove, 0.0, entropy, 48, 1.262, 81.40
7, 0.75, False, remove, 0.0, depth, 48, 1.433, 81.71
7, 0.75, False, remove, 0.0, entropy, 48, 1.596, 82.62
7, 1.0, False, remove, 0.0, depth, 48, 1.819, 81.71
7, 1.0, False, remove, 0.0, entropy, 48, 2.035, 82.93
7, 3.0, False, remove, 0.0, depth, 48, 2.206, 82.32
7, 3.0, False, remove, 0.0, entropy, 48, 2.374, 83.84
7, 5.0, False, remove, 0.0, depth, 48, 2.546, 82.32
7, 5.0, False, remove, 0.0, entropy, 48, 2.711, 83.54
10, 0.1, False, remove, 0.0, depth, 48, 0.325, 80.18
10, 0.1, False, remove, 0.0, entropy, 48, 0.548, 82.32
10, 0.5, False, remove, 0.0, depth, 48, 0.719, 81.40
10, 0.5, False, remove, 0.0, entropy, 48, 0.884, 83.23
10, 0.33, False, remove, 0.0, depth, 48, 1.113, 81.10
10, 0.33, False, remove, 0.0, entropy, 48, 1.338, 82.62
10, 0.75, False, remove, 0.0, depth, 48, 1.568, 82.62
10, 0.75, False, remove, 0.0, entropy, 48, 1.731, 84.15
10, 1.0, False, remove, 0.0, depth, 48, 1.958, 83.54
