-----TRAINING
---SEARCH FOR BEST SPA(s)
nb_iterations , gamma, include_prev_context, handle_N_setting, ratio, ensemble type, num_threads, time taken, accuracy
1, 0.1, False, remove, 0.0, entropy, 48, 4.950, 74.71
1, 0.1, False, remove, 0.0, depth, 48, 8.013, 74.58
1, 0.5, False, remove, 0.0, entropy, 48, 11.197, 74.06
1, 0.5, False, remove, 0.0, depth, 48, 14.279, 74.00
1, 0.33, False, remove, 0.0, entropy, 48, 17.428, 74.62
1, 0.33, False, remove, 0.0, depth, 48, 20.548, 74.42
1, 0.75, False, remove, 0.0, entropy, 48, 23.694, 74.10
1, 0.75, False, remove, 0.0, depth, 48, 26.774, 74.10
1, 1.0, False, remove, 0.0, entropy, 48, 29.936, 73.87
1, 1.0, False, remove, 0.0, depth, 48, 33.051, 73.70
1, 3.0, False, remove, 0.0, entropy, 48, 36.228, 70.90
1, 3.0, False, remove, 0.0, depth, 48, 39.299, 72.01
1, 5.0, False, remove, 0.0, entropy, 48, 42.460, 68.91
1, 5.0, False, remove, 0.0, depth, 48, 45.528, 70.71
3, 0.1, False, remove, 0.0, entropy, 48, 7.521, 82.86
3, 0.1, False, remove, 0.0, depth, 48, 10.720, 82.99
3, 0.5, False, remove, 0.0, entropy, 48, 14.061, 82.80
3, 0.5, False, remove, 0.0, depth, 48, 17.238, 82.99
3, 0.33, False, remove, 0.0, entropy, 48, 20.493, 82.93
3, 0.33, False, remove, 0.0, depth, 48, 23.764, 83.15
3, 0.75, False, remove, 0.0, entropy, 48, 27.089, 82.70
3, 0.75, False, remove, 0.0, depth, 48, 30.311, 82.86
3, 1.0, False, remove, 0.0, entropy, 48, 33.582, 82.44
3, 1.0, False, remove, 0.0, depth, 48, 36.823, 82.70
3, 3.0, False, remove, 0.0, entropy, 48, 40.111, 80.35
3, 3.0, False, remove, 0.0, depth, 48, 43.335, 81.39
3, 5.0, False, remove, 0.0, entropy, 48, 46.634, 78.23
3, 5.0, False, remove, 0.0, depth, 48, 49.849, 80.29
5, 0.1, False, remove, 0.0, entropy, 48, 8.076, 83.45
5, 0.1, False, remove, 0.0, depth, 48, 11.335, 83.55
5, 0.5, False, remove, 0.0, entropy, 48, 14.701, 83.71
5, 0.5, False, remove, 0.0, depth, 48, 17.918, 83.68
5, 0.33, False, remove, 0.0, entropy, 48, 21.235, 83.77
5, 0.33, False, remove, 0.0, depth, 48, 24.528, 83.64
5, 0.75, False, remove, 0.0, entropy, 48, 27.859, 83.64
5, 0.75, False, remove, 0.0, depth, 48, 31.110, 83.64
5, 1.0, False, remove, 0.0, entropy, 48, 34.417, 83.84
5, 1.0, False, remove, 0.0, depth, 48, 37.723, 83.55
5, 3.0, False, remove, 0.0, entropy, 48, 41.061, 82.67
5, 3.0, False, remove, 0.0, depth, 48, 44.333, 83.22
5, 5.0, False, remove, 0.0, entropy, 48, 47.694, 81.43
5, 5.0, False, remove, 0.0, depth, 48, 50.939, 82.31
7, 0.1, False, remove, 0.0, entropy, 48, 8.353, 83.97
7, 0.1, False, remove, 0.0, depth, 48, 11.641, 84.16
7, 0.5, False, remove, 0.0, entropy, 48, 15.011, 84.20
7, 0.5, False, remove, 0.0, depth, 48, 18.283, 84.26
7, 0.33, False, remove, 0.0, entropy, 48, 21.645, 84.23
7, 0.33, False, remove, 0.0, depth, 48, 24.980, 84.26
7, 0.75, False, remove, 0.0, entropy, 48, 28.333, 84.20
7, 0.75, False, remove, 0.0, depth, 48, 31.622, 83.97
