-----TRAINING
---SEARCH FOR BEST SPA(s)
nb_iterations , gamma, include_prev_context, handle_N_setting, ratio, ensemble type, num_threads, time taken, accuracy
1, 0.1, False, remove, 0.0, entropy, 48, 4.776, 79.33
1, 0.1, False, remove, 0.0, depth, 48, 7.654, 79.30
1, 0.5, False, remove, 0.0, entropy, 48, 10.630, 80.44
1, 0.5, False, remove, 0.0, depth, 48, 13.532, 80.34
1, 0.33, False, remove, 0.0, entropy, 48, 16.513, 80.37
1, 0.33, False, remove, 0.0, depth, 48, 19.408, 79.82
1, 0.75, False, remove, 0.0, entropy, 48, 22.381, 81.14
1, 0.75, False, remove, 0.0, depth, 48, 25.276, 80.58
1, 1.0, False, remove, 0.0, entropy, 48, 28.195, 81.07
1, 1.0, False, remove, 0.0, depth, 48, 31.150, 81.28
1, 3.0, False, remove, 0.0, entropy, 48, 34.105, 82.11
1, 3.0, False, remove, 0.0, depth, 48, 37.002, 81.69
1, 5.0, False, remove, 0.0, entropy, 48, 39.974, 81.31
1, 5.0, False, remove, 0.0, depth, 48, 42.899, 81.76
3, 0.1, False, remove, 0.0, entropy, 48, 7.372, 86.10
3, 0.1, False, remove, 0.0, depth, 48, 10.365, 85.96
3, 0.5, False, remove, 0.0, entropy, 48, 13.387, 86.23
3, 0.5, False, remove, 0.0, depth, 48, 16.409, 86.13
3, 0.33, False, remove, 0.0, entropy, 48, 19.467, 86.30
3, 0.33, False, remove, 0.0, depth, 48, 22.465, 86.06
3, 0.75, False, remove, 0.0, entropy, 48, 25.548, 86.41
3, 0.75, False, remove, 0.0, depth, 48, 28.525, 86.20
3, 1.0, False, remove, 0.0, entropy, 48, 31.609, 86.41
3, 1.0, False, remove, 0.0, depth, 48, 34.627, 86.03
3, 3.0, False, remove, 0.0, entropy, 48, 37.718, 86.27
3, 3.0, False, remove, 0.0, depth, 48, 40.753, 86.37
3, 5.0, False, remove, 0.0, entropy, 48, 43.824, 86.20
3, 5.0, False, remove, 0.0, depth, 48, 46.831, 86.06
5, 0.1, False, remove, 0.0, entropy, 48, 8.035, 86.82
5, 0.1, False, remove, 0.0, depth, 48, 11.087, 86.72
5, 0.5, False, remove, 0.0, entropy, 48, 14.192, 87.24
5, 0.5, False, remove, 0.0, depth, 48, 17.269, 87.00
5, 0.33, False, remove, 0.0, entropy, 48, 20.370, 87.14
5, 0.33, False, remove, 0.0, depth, 48, 23.443, 86.86
5, 0.75, False, remove, 0.0, entropy, 48, 26.533, 87.10
5, 0.75, False, remove, 0.0, depth, 48, 29.621, 86.86
5, 1.0, False, remove, 0.0, entropy, 48, 32.736, 87.41
5, 1.0, False, remove, 0.0, depth, 48, 35.766, 86.96
5, 3.0, False, remove, 0.0, entropy, 48, 38.867, 86.86
5, 3.0, False, remove, 0.0, depth, 48, 42.005, 87.48
5, 5.0, False, remove, 0.0, entropy, 48, 45.131, 86.41
5, 5.0, False, remove, 0.0, depth, 48, 48.139, 86.96
7, 0.1, False, remove, 0.0, entropy, 48, 8.217, 86.89
7, 0.1, False, remove, 0.0, depth, 48, 11.337, 86.82
7, 0.5, False, remove, 0.0, entropy, 48, 14.507, 87.17
7, 0.5, False, remove, 0.0, depth, 48, 17.565, 87.00
7, 0.33, False, remove, 0.0, entropy, 48, 20.758, 87.17
7, 0.33, False, remove, 0.0, depth, 48, 23.865, 87.07
7, 0.75, False, remove, 0.0, entropy, 48, 27.049, 87.34
7, 0.75, False, remove, 0.0, depth, 48, 30.136, 87.07
7, 1.0, False, remove, 0.0, entropy, 48, 33.345, 87.52
7, 1.0, False, remove, 0.0, depth, 48, 36.466, 87.24
7, 3.0, False, remove, 0.0, entropy, 48, 39.612, 87.14
7, 3.0, False, remove, 0.0, depth, 48, 42.701, 87.69
7, 5.0, False, remove, 0.0, entropy, 48, 45.895, 87.21
7, 5.0, False, remove, 0.0, depth, 48, 48.982, 87.34
10, 0.1, False, remove, 0.0, entropy, 48, 11.384, 87.21
10, 0.1, False, remove, 0.0, depth, 48, 14.521, 87.10
10, 0.5, False, remove, 0.0, entropy, 48, 17.875, 87.27
10, 0.5, False, remove, 0.0, depth, 48, 20.983, 87.03
10, 0.33, False, remove, 0.0, entropy, 48, 24.168, 87.10
10, 0.33, False, remove, 0.0, depth, 48, 27.325, 87.10
10, 0.75, False, remove, 0.0, entropy, 48, 30.513, 87.27
10, 0.75, False, remove, 0.0, depth, 48, 33.622, 87.00
10, 1.0, False, remove, 0.0, entropy, 48, 36.799, 87.17
10, 1.0, False, remove, 0.0, depth, 48, 39.970, 87.10
10, 3.0, False, remove, 0.0, entropy, 48, 43.181, 87.86
10, 3.0, False, remove, 0.0, depth, 48, 46.340, 87.27
10, 5.0, False, remove, 0.0, entropy, 48, 49.633, 88.00
10, 5.0, False, remove, 0.0, depth, 48, 52.784, 87.55
1, 0.1, False, remove, 0.25, entropy, 48, 4.767, 82.00
1, 0.1, False, remove, 0.25, depth, 48, 7.727, 82.25
1, 0.5, False, remove, 0.25, entropy, 48, 10.698, 82.73
1, 0.5, False, remove, 0.25, depth, 48, 13.611, 82.42
1, 0.33, False, remove, 0.25, entropy, 48, 16.611, 82.32
1, 0.33, False, remove, 0.25, depth, 48, 19.584, 82.42
1, 0.75, False, remove, 0.25, entropy, 48, 22.597, 82.42
1, 0.75, False, remove, 0.25, depth, 48, 25.526, 82.42
1, 1.0, False, remove, 0.25, entropy, 48, 28.513, 82.25
1, 1.0, False, remove, 0.25, depth, 48, 31.491, 82.42
1, 3.0, False, remove, 0.25, entropy, 48, 34.500, 82.25
1, 3.0, False, remove, 0.25, depth, 48, 37.419, 82.42
1, 5.0, False, remove, 0.25, entropy, 48, 40.443, 81.62
1, 5.0, False, remove, 0.25, depth, 48, 43.361, 82.49
3, 0.1, False, remove, 0.25, entropy, 48, 7.222, 85.92
3, 0.1, False, remove, 0.25, depth, 48, 10.208, 85.71
3, 0.5, False, remove, 0.25, entropy, 48, 13.362, 86.17
3, 0.5, False, remove, 0.25, depth, 48, 16.375, 85.89
3, 0.33, False, remove, 0.25, entropy, 48, 19.475, 86.37
3, 0.33, False, remove, 0.25, depth, 48, 22.505, 85.99
3, 0.75, False, remove, 0.25, entropy, 48, 25.631, 86.55
3, 0.75, False, remove, 0.25, depth, 48, 28.701, 86.13
3, 1.0, False, remove, 0.25, entropy, 48, 31.799, 86.93
3, 1.0, False, remove, 0.25, depth, 48, 34.864, 86.06
3, 3.0, False, remove, 0.25, entropy, 48, 37.894, 86.55
3, 3.0, False, remove, 0.25, depth, 48, 40.891, 86.75
3, 5.0, False, remove, 0.25, entropy, 48, 43.971, 86.17
3, 5.0, False, remove, 0.25, depth, 48, 47.019, 86.72
5, 0.1, False, remove, 0.25, entropy, 48, 7.521, 87.00
5, 0.1, False, remove, 0.25, depth, 48, 10.595, 86.72
5, 0.5, False, remove, 0.25, entropy, 48, 13.767, 87.07
5, 0.5, False, remove, 0.25, depth, 48, 16.838, 86.69
5, 0.33, False, remove, 0.25, entropy, 48, 19.918, 87.00
5, 0.33, False, remove, 0.25, depth, 48, 22.952, 86.65
5, 0.75, False, remove, 0.25, entropy, 48, 26.086, 87.14
5, 0.75, False, remove, 0.25, depth, 48, 29.129, 86.72
5, 1.0, False, remove, 0.25, entropy, 48, 32.302, 87.27
5, 1.0, False, remove, 0.25, depth, 48, 35.344, 86.93
